Numero de muestra;Valor original;Valor filtrado
19268;0.1892147588;-0.1109801462
19269;0.2063966796;-0.1317812341
19270;0.2119205298;-0.1495446812
19271;0.1989806818;-0.1635733035
19272;0.1524704733;-0.1732131582
19273;0.0649128697;-0.1778928113
19274;-0.0514542070;-0.1771632167
19275;-0.1691946165;-0.1707345631
19276;-0.3109225745;-0.1585067006
19277;-0.4563432722;-0.1405903938
19278;-0.5483870968;-0.1173175599
19279;-0.5663624989;-0.0892397176
19280;-0.5112155522;-0.0571149516
19281;-0.4057130650;-0.0218846391
19282;-0.2718588824;0.0153581336
19283;-0.1199072237;0.0534061900
19284;0.0368663594;0.0909796707
19285;0.1677602466;0.1267693150
19286;0.2487563707;0.1594802307
19287;0.2824488052;0.1878753285
19288;0.2827539903;0.2108180414
19289;0.2653584399;0.2273141485
19290;0.2488479263;0.2365524173
19291;0.2273323771;0.2379433760
19292;0.1800592059;0.2311549249
19293;0.1276589251;0.2161428288
19294;0.0921353801;0.1931735759
19295;0.0693685720;0.1628367953
19296;0.0453199866;0.1260444910
19297;0.0084231086;0.0840148232
19298;-0.0113528855;0.0382390238
19299;-0.0177312540;-0.0095688014
19300;-0.0160527360;-0.0575378692
19301;-0.0045472579;-0.1037204002
19302;0.0070802942;-0.1461809707
19303;0.0239570299;-0.1830906655
19304;0.0482192450;-0.2128204569
19305;0.0767235328;-0.2340279418
19306;0.0935087130;-0.2457317420
19307;0.0869777520;-0.2473684801
19308;0.0538651692;-0.2388282618
19309;-0.0062562944;-0.2204659329
19310;-0.1050752281;-0.1930869479
19311;-0.2030396435;-0.1579083655
19312;-0.2712179937;-0.1164971718
19313;-0.2988067263;-0.0706896881
19314;-0.3031098361;-0.0224971317
19315;-0.2680440687;0.0259966559
19316;-0.1811578722;0.0727388274
19317;-0.0615253151;0.1158060701
19318;0.0635090182;0.1534922489
19319;0.1635181738;0.1843804182
19320;0.2163762322;0.2073959205
19321;0.2422864467;0.2218389300
19322;0.2603228858;0.2273964481
19323;0.2365489669;0.2241352083
19324;0.1648609882;0.2124780555
19325;0.0708334605;0.1931670348
19326;-0.0142216254;0.1672166470
19327;-0.0806299020;0.1358605635
19328;-0.1289101840;0.1004946363
19329;-0.1309854427;0.0626184394
19330;-0.0835291604;0.0237769618
19331;-0.0321970275;-0.0144964165
19332;0.0396740623;-0.0507348129
19333;0.1497543260;-0.0835897691
19334;0.2563859981;-0.1118791986
19335;0.3010956145;-0.1346299968
19336;0.2913296915;-0.1511135994
19337;0.2692342906;-0.1608725152
19338;0.2321237831;-0.1637358278
19339;0.1558885464;-0.1598219332
19340;0.0596942045;-0.1495273996
19341;-0.0491348003;-0.1335017565
19342;-0.1575975829;-0.1126091392
19343;-0.2529679250;-0.0878788836
19344;-0.3201086459;-0.0604482265
19345;-0.3531907102;-0.0315010671
19346;-0.3734244819;-0.0022071756
19347;-0.3711050752;0.0263337775
19348;-0.3201391644;0.0531394661
19349;-0.2467726676;0.0773803985
19350;-0.1765495773;0.0984018085
19351;-0.1093173009;0.1157314583
19352;-0.0436719871;0.1290742364
19353;0.0123294778;0.1382956560
19354;0.0637531663;0.1433973130
19355;0.1214331492;0.1444879254
19356;0.1849421674;0.1417537040
19357;0.2455519272;0.1354315022
19358;0.2685323649;0.1257875208
19359;0.2568437757;0.1131034118
19360;0.2334971160;0.0976705554
19361;0.2208319346;0.0797922041
19362;0.1936704611;0.0597922007
19363;0.1358684042;0.0380281673
19364;0.0946684164;0.0149064975
19365;0.0966216010;-0.0091037893
19366;0.1254310739;-0.0334612236
19367;0.1501815851;-0.0575486233
19368;0.1589098788;-0.0806782786
19369;0.1709952086;-0.1021065869
19370;0.1586657308;-0.1210581150
19371;0.1129490036;-0.1367579885
19372;0.0593890194;-0.1484705303
19373;-0.0182195502;-0.1555412918
19374;-0.1283608509;-0.1574391618
19375;-0.2547990356;-0.1537951320
19376;-0.3520004883;-0.1444345630
19377;-0.4126102481;-0.1294003682
19378;-0.4561296426;-0.1089653525
19379;-0.4569231239;-0.0836328711
19380;-0.3920712912;-0.0541259042
19381;-0.2753074740;-0.0213654467
19382;-0.1338541826;0.0135602985
19383;0.0086062197;0.0494341050
19384;0.1376384777;0.0849533923
19385;0.2408520768;0.1187776240
19386;0.2890408032;0.1495779331
19387;0.2937101352;0.1760877381
19388;0.2791528062;0.1971532779
19389;0.2453993347;0.2117829844
19390;0.1922971282;0.2191943982
19391;0.1327249977;0.2188569614
19392;0.0841700491;0.2105285735
19393;0.0414136174;0.1942834135
19394;0.0090029603;0.1705283390
19395;-0.0141911069;0.1400052757
19396;-0.0433668020;0.1037774826
19397;-0.0548417615;0.0631984053
19398;-0.0563676870;0.0198629687
19399;-0.0533768731;-0.0244575079
19400;-0.0420239875;-0.0678942008
19401;-0.0262459181;-0.1085696131
19402;-0.0008850368;-0.1446914327
19403;0.0268868068;-0.1746457987
19404;0.0520035401;-0.1970840838
19405;0.0809045686;-0.2109974917
19406;0.0950651570;-0.2157744027
19407;0.0790429395;-0.2112364426
19408;0.0531327250;-0.1976506047
19409;0.0035096286;-0.1757163275
19410;-0.0752891629;-0.1465280956
19411;-0.1636707663;-0.1115157822
19412;-0.2291024506;-0.0723664541
19413;-0.2551652577;-0.0309326228
19414;-0.2476882229;0.0108671650
19415;-0.1975768303;0.0511490182
19416;-0.1002227851;0.0881592953
19417;0.0106509598;0.1203592294
19418;0.1132847072;0.1464937027
19419;0.1839045381;0.1656406725
19420;0.2267830439;0.1772393986
19421;0.2360911893;0.1810973425
19422;0.1909848323;0.1773772177
19423;0.1224402600;0.1665669804
19424;0.0396130253;0.1494364291
19425;-0.0342722861;0.1269844796
19426;-0.0869472335;0.1003811033
19427;-0.1322061831;0.0709074633
19428;-0.1505478072;0.0398970821
19429;-0.1262855922;0.0086800994
19430;-0.0552385022;-0.0214680374
19431;0.0417188025;-0.0493726356
19432;0.1275978881;-0.0740000638
19433;0.1890316477;-0.0944918581
19434;0.2454908902;-0.1101920689
19435;0.2809533982;-0.1206670798
19436;0.2682576983;-0.1257169489
19437;0.2137211219;-0.1253772830
19438;0.1312295907;-0.1199108409
19439;0.0381786554;-0.1097885037
19440;-0.0441297647;-0.0956599312
19441;-0.1163060396;-0.0783150636
19442;-0.1964476455;-0.0586385196
19443;-0.2714316233;-0.0375597419
19444;-0.3289895322;-0.0160023117
19445;-0.3597216712;0.0051639032
19446;-0.3740958892;0.0251642462
19447;-0.3677175207;0.0433514171
19448;-0.3180028687;0.0592261019
19449;-0.2497940001;0.0724449975
19450;-0.1716055788;0.0828163206
19451;-0.0770897549;0.0902840625
19452;0.0177922910;0.0949032957
19453;0.0885647145;0.0968096455
19454;0.1498764000;0.0961865317
19455;0.2087466048;0.0932339075
19456;0.2474440748;0.0881419524
19457;0.2666096988;0.0810725482
19458;0.2757652516;0.0721504288
19459;0.2788476211;0.0614647676
19460;0.2519302957;0.0490807528
19461;0.2116458632;0.0350595501
19462;0.1679433576;0.0194840738
19463;0.1223792230;0.0024872832
19464;0.0830408643;-0.0157206389
19465;0.0697653127;-0.0348298630
19466;0.0716879788;-0.0544165081
19467;0.0666829432;-0.0739388135
19468;0.0685750908;-0.0927454726
19469;0.0778527177;-0.1100965537
19470;0.0736106449;-0.1251962017
19471;0.0384228034;-0.1372351242
19472;-0.0284737693;-0.1454398488
19473;-0.1132847072;-0.1491249956
19474;-0.1981872005;-0.1477444237
19475;-0.2756736961;-0.1409371302
19476;-0.3563646352;-0.1285641953
19477;-0.4331186865;-0.1107338302
19478;-0.4581743828;-0.0878125958
19479;-0.4148991363;-0.0604219871
19480;-0.3388775292;-0.0294206983
19481;-0.2442701498;0.0041261304
19482;-0.1057771538;0.0389886274
19483;0.0510269478;0.0738223315
19484;0.1803949095;0.1072240528
19485;0.2593157750;0.1377908161
19486;0.3038727989;0.1641794939
19487;0.3192236091;0.1851650531
19488;0.2938016907;0.1996956140
19489;0.2391430403;0.2069426913
19490;0.1862849818;0.2063450048
19491;0.1449629200;0.1976441436
19492;0.1006805628;0.1809102102
19493;0.0613422040;0.1565554701
19494;0.0415356914;0.1253340944
19495;0.0186468093;0.0883263999
19496;-0.0206915494;0.0469066082
19497;-0.0442823572;0.0026940456
19498;-0.0436109500;-0.0425111758
19499;-0.0329599902;-0.0868057447
19500;-0.0312814722;-0.1282705696
19501;-0.0299386578;-0.1650635908
19502;-0.0065919980;-0.1955128139
19503;0.0131229591;-0.2182040283
19504;0.0212103641;-0.2320577184
19505;0.0209662160;-0.2363901361
19506;0.0037842952;-0.2309543659
19507;-0.0233161412;-0.2159583995
19508;-0.0626545000;-0.1920586763
19509;-0.1097445601;-0.1603291192
19510;-0.1689809870;-0.1222073011
19511;-0.2309030427;-0.0794208840
19512;-0.2776879177;-0.0338987747
19513;-0.2811365093;0.0123275690
19514;-0.2374645222;0.0572266432
19515;-0.1710562456;0.0988670097
19516;-0.0798364208;0.1355091019
19517;0.0322580645;0.1656835521
19518;0.1436506241;0.1882519934
19519;0.2129276406;0.2024477117
19520;0.2333750420;0.2078950921
19521;0.2216254158;0.2046083642
19522;0.1861629078;0.1929715341
19523;0.1411786248;0.1737024516
19524;0.0730307932;0.1478046135
19525;0.0187688833;0.1165105117
19526;0.0017395550;0.0812201543
19527;-0.0090029603;0.0434379148
19528;-0.0044862209;0.0047102442
19529;0.0201727348;-0.0334338552
19530;0.0607928709;-0.0695382309
19531;0.1088595233;-0.1022698516
19532;0.1480147710;-0.1304631235
19533;0.1870479446;-0.1531574431
19534;0.2125614185;-0.1696271063
19535;0.1964781640;-0.1794026222
19536;0.1436811426;-0.1822824696
19537;0.0807519761;-0.1783344791
19538;-0.0000915555;-0.1678863347
19539;-0.0996429334;-0.1515051920
19540;-0.1998962371;-0.1299670627
19541;-0.2830896939;-0.1042173446
19542;-0.3289284951;-0.0753245999
19543;-0.3620105594;-0.0444302813
19544;-0.3824884793;-0.0126974932
19545;-0.3795281838;0.0187380278
19546;-0.3578295236;0.0488117452
19547;-0.3130893887;0.0765665307
19548;-0.2443311869;0.1011795741
19549;-0.1647083956;0.1219792406
19550;-0.0856044191;0.1384520717
19551;0.0026856288;0.1502410058
19552;0.0917691580;0.1571366115
19553;0.1666310617;0.1590636027
19554;0.2258064516;0.1560651004
19555;0.2612689596;0.1482870159
19556;0.2885219886;0.1359645611
19557;0.3074739830;0.1194123075
19558;0.3158360546;0.0990184775
19559;0.3042695395;0.0752433509
19560;0.2700888089;0.0486208978
19561;0.2218390454;0.0197621048
19562;0.1711783197;-0.0106419906
19563;0.1290322581;-0.0418197363
19564;0.0892971587;-0.0729228889
19565;0.0550248726;-0.1030370150
19566;0.0422681356;-0.1311995075
19567;0.0503860591;-0.1564257241
19568;0.0640888699;-0.1777429014
19569;0.0616473891;-0.1942306095
19570;0.0249946593;-0.2050656590
19571;-0.0386669515;-0.2095686560
19572;-0.1078218940;-0.2072488922
19573;-0.1883907590;-0.1978440464
19574;-0.2837000641;-0.1813513001
19575;-0.3695181127;-0.1580469525
19576;-0.4338816492;-0.1284924111
19577;-0.4616229743;-0.0935254543
19578;-0.4628742332;-0.0542367831
19579;-0.4144718772;-0.0119329789
19580;-0.3082674642;0.0319120621
19581;-0.1842402417;0.0757144421
19582;-0.0403149510;0.1178431492
19583;0.1113925596;0.1566852621
19584;0.2410657064;0.1907104294
19585;0.3275856807;0.2185319986
19586;0.3635670034;0.2389627075
19587;0.3525193030;0.2510633814
19588;0.2953276162;0.2541835161
19589;0.2243110446;0.2479928935
19590;0.1605273598;0.2325034549
19591;0.1169774468;0.2080805861
19592;0.0827051607;0.1754428197
19593;0.0496536149;0.1356488698
19594;0.0302438429;0.0900709862
19595;0.0268562883;0.0403539595
19596;0.0219428083;-0.0116402461
19597;-0.0008239998;-0.0639013473
19598;-0.0325937681;-0.1143511039
19599;-0.0468459120;-0.1609320815
19600;-0.0335703604;-0.2017006847
19601;-0.0173650319;-0.2349195601
19602;-0.0040894803;-0.2591440600
19603;-0.0070497757;-0.2732974642
19604;-0.0155644398;-0.2767300847
19605;-0.0154728843;-0.2692581952
19606;-0.0137333293;-0.2511798595
19607;-0.0338145085;-0.2232661157
19608;-0.0859096042;-0.1867274939
19609;-0.1313516648;-0.1431573993
19610;-0.1633350627;-0.0944553612
19611;-0.1945554979;-0.0427344311
19612;-0.2250434889;0.0097819853
19613;-0.2398449660;0.0608679205
19614;-0.2130497147;0.1084010692
19615;-0.1451460311;0.1504614180
19616;-0.0608539079;0.1854168466
19617;0.0379345073;0.2119912266
19618;0.1279030732;0.2293118100
19619;0.1859492782;0.2369341743
19620;0.2104861599;0.2348445478
19621;0.1993774224;0.2234408370
19622;0.1548509171;0.2034949739
19623;0.0991241188;0.1761001699
19624;0.0493179113;0.1426072282
19625;0.0092471084;0.1045541993
19626;-0.0042725913;0.0635934219
19627;0.0108340709;0.0214194584
19628;0.0509353923;-0.0202992525
19629;0.0955839717;-0.0599829057
19630;0.1262550737;-0.0961955029
19631;0.1546372875;-0.1276916441
19632;0.1853999451;-0.1534541897
19633;0.1933042390;-0.1727221995
19634;0.1822565386;-0.1850086615
19635;0.1514023255;-0.1901076296
19636;0.0913724174;-0.1880905872
19637;0.0129398480;-0.1792921512
19638;-0.0619220557;-0.1642856544
19639;-0.1258583331;-0.1438496497
19640;-0.1984618671;-0.1189269353
19641;-0.2657551805;-0.0905782182
19642;-0.3047883541;-0.0599329442
19643;-0.3272804956;-0.0281400592
19644;-0.3391216773;0.0036785336
19645;-0.3386638997;0.0344692955
19646;-0.3267616810;0.0632810935
19647;-0.3011566515;0.0892905628
19648;-0.2464980010;0.1118181505
19649;-0.1579027680;0.1303350042
19650;-0.0569475387;0.1444616052
19651;0.0350047304;0.1539596623
19652;0.1223181860;0.1587192182
19653;0.1979125340;0.1587431574
19654;0.2543412580;0.1541313173
19655;0.3024079104;0.1450662024
19656;0.3289284951;0.1318018907
19657;0.3314310129;0.1146571409
19658;0.3151341288;0.0940130052
19659;0.2969756157;0.0703145118
19660;0.2813196203;0.0440752773
19661;0.2337717826;0.0158833232
19662;0.1661122471;-0.0135940168
19663;0.1029694510;-0.0436083582
19664;0.0560319834;-0.0733338321
19665;0.0211493271;-0.1018777040
19666;-0.0050050356;-0.1282991855
19667;-0.0098574786;-0.1516367990
19668;-0.0040894803;-0.1709437854
19669;-0.0104678488;-0.1853301379
19670;-0.0447401349;-0.1940090010
19671;-0.0968962676;-0.1963444659
19672;-0.1562852870;-0.1918973088
19673;-0.2236396374;-0.1804650270
19674;-0.2945951720;-0.1621126801
19675;-0.3515427107;-0.1371915411
19676;-0.3811761834;-0.1063433794
19677;-0.3703421125;-0.0704892298
19678;-0.3209021271;-0.0308026552
19679;-0.2527542955;0.0113313592
19680;-0.1680654317;0.0543697485
19681;-0.0570390942;0.0966740645
19682;0.0748924223;0.1365791757
19683;0.2037110508;0.1724644587
19684;0.2847987304;0.2028240690
19685;0.3250221259;0.2263331769
19686;0.3326212348;0.2419074827
19687;0.3046357616;0.2487537913
19688;0.2439039277;0.2464098703
19689;0.1586352123;0.2347721780
19690;0.0836207160;0.2141103246
19691;0.0386059145;0.1850673454
19692;0.0222174749;0.1486450830
19693;0.0183111057;0.1061742677
19694;0.0189519944;0.0592693266
19695;0.0229194006;0.0097685857
19696;0.0204779199;-0.0403386439
19697;0.0038148137;-0.0889956428
19698;-0.0290231025;-0.1341690816
19699;-0.0580156865;-0.1739427235
19700;-0.0629596850;-0.2066090848
19701;-0.0585955382;-0.2307538349
19702;-0.0528885769;-0.2453278662
19703;-0.0438550981;-0.2497025233
19704;-0.0359813227;-0.2437044090
19705;-0.0355845820;-0.2276273845
19706;-0.0408032472;-0.2022207465
19707;-0.0541703543;-0.1686539945
19708;-0.0758690146;-0.1284599960
19709;-0.1081575976;-0.0834596329
19710;-0.1389202551;-0.0356720908
19711;-0.1511886959;0.0127842255
19712;-0.1464888455;0.0597946466
19713;-0.1358378857;0.1033493764
19714;-0.1098055971;0.1416372971
19715;-0.0531327250;0.1731274377
19716;0.0265816218;0.1966339421
19717;0.1112094485;0.2113614764
19718;0.1806390576;0.2169293026
19719;0.2193975646;0.2133736319
19720;0.2217780084;0.2011292357
19721;0.2004760887;0.1809925294
19722;0.1612903226;0.1540693509
19723;0.1120944853;0.1217113294
19724;0.0540177618;0.0854450517
19725;0.0078127384;0.0468981703
19726;-0.0055238502;0.0077262261
19727;0.0011291849;-0.0304566355
19728;0.0155034028;-0.0661405753
19729;0.0327463607;-0.0979748145
19730;0.0481887265;-0.1248130574
19731;0.0641804254;-0.1457488735
19732;0.0816675314;-0.1601406499
19733;0.0877407147;-0.1676259356
19734;0.0842310862;-0.1681251543
19735;0.0633259072;-0.1618348151
19736;0.0268257698;-0.1492105561
19737;-0.0258491775;-0.1309406272
19738;-0.0908230842;-0.1079107647
19739;-0.1534165471;-0.0811618151
19740;-0.2136295663;-0.0518418846
19741;-0.2568132572;-0.0211551832
19742;-0.2784813990;0.0096899656
19743;-0.2833033235;0.0395313182
19744;-0.2734458449;0.0672985047
19745;-0.2567217017;0.0920520655
19746;-0.2227240822;0.1130138265
19747;-0.1790826136;0.1295873414
19748;-0.1261940367;0.1413678815
19749;-0.0428174688;0.1481422375
19750;0.0473036897;0.1498793368
19751;0.1311075167;0.1467133057
19752;0.2135990478;0.1389210448
19753;0.2814416944;0.1268966369
19754;0.3182775353;0.1111249243
19755;0.3291116062;0.0921564092
19756;0.3224280526;0.0705852503
19757;0.2995391705;0.0470315834
19758;0.2663655507;0.0221287445
19759;0.2242805261;-0.0034847309
19760;0.1795098727;-0.0291691313
19761;0.1287270730;-0.0542849796
19762;0.0651264992;-0.0781935791
19763;-0.0018921476;-0.1002585926
19764;-0.0586565752;-0.1198504492
19765;-0.0963164159;-0.1363550229
19766;-0.1019013031;-0.1491874801
19767;-0.0957365642;-0.1578115062
19768;-0.0927457503;-0.1617633678
19769;-0.0798974578;-0.1606795208
19770;-0.0757774590;-0.1543258066
19771;-0.0957976012;-0.1426257554
19772;-0.1480147710;-0.1256852151
19773;-0.2182378613;-0.1038104839
19774;-0.2747886593;-0.0775173974
19775;-0.3089083529;-0.0475293813
19776;-0.3125095370;-0.0147633137
19777;-0.2839747307;0.0196969588
19778;-0.2289498581;0.0546385382
19779;-0.1505783258;0.0887669281
19780;-0.0433668020;0.1207603382
19781;0.0758384960;0.1493276584
19782;0.1807306131;0.1732667511
19783;0.2594073305;0.1915198492
19784;0.3103122044;0.2032232386
19785;0.3356425672;0.2077489614
19786;0.3245948668;0.2047368962
19787;0.2710348827;0.1941161632
19788;0.1947080905;0.1761152964
19789;0.1188695944;0.1512609894
19790;0.0514236885;0.1203654660
19791;0.0046998505;0.0845026891
19792;-0.0060426649;0.0449737609
19793;-0.0003357036;0.0032620634
19794;0.0026551103;-0.0390210096
19795;-0.0005188147;-0.0801984237
19796;-0.0171208838;-0.1185960880
19797;-0.0422681356;-0.1526150956
19798;-0.0747093112;-0.1808044250
19799;-0.1051362651;-0.2019304130
19800;-0.1292764061;-0.2150390617
19801;-0.1352885525;-0.2195073273
19802;-0.1223487045;-0.2150799634
19803;-0.0897854549;-0.2018892345
19804;-0.0479140599;-0.1804558042
19805;-0.0201116977;-0.1516702274
19806;-0.0143131809;-0.1167556429
19807;-0.0229804376;-0.0772133672
19808;-0.0280770287;-0.0347540654
19809;-0.0336619160;0.0087820225
19810;-0.0654011658;0.0515117124
19811;-0.1061433760;0.0915978845
19812;-0.1264076662;0.1273362168
19813;-0.1217078158;0.1572350716
19814;-0.0932950835;0.1800842827
19815;-0.0420545061;0.1950091675
19816;0.0223395489;0.2015068906
19817;0.0878322703;0.1994633248
19818;0.1554002503;0.1891497226
19819;0.2080446791;0.1711997710
19820;0.2275765252;0.1465688393
19821;0.1999267556;0.1164783405
19822;0.1404461806;0.0823489995
19823;0.0820032350;0.0457273746
19824;0.0375682852;0.0082101448
19825;0.0186773278;-0.0286295340
19826;0.0162358470;-0.0633098606
19827;0.0249641408;-0.0944994589
19828;0.0440992462;-0.1210656488
19829;0.0718405713;-0.1421107701
19830;0.1002533036;-0.1569961870
19831;0.1028168584;-0.1653541960
19832;0.0856959746;-0.1670884813
19833;0.0634784997;-0.1623640318
19834;0.0399792474;-0.1515876041
19835;0.0104068117;-0.1353799472
19836;-0.0342112491;-0.1145411475
19837;-0.0939664907;-0.0900106061
19838;-0.1582995087;-0.0628233444
19839;-0.2169866024;-0.0340644949
19840;-0.2642902921;-0.0048239569
19841;-0.2962736900;0.0238467592
19842;-0.3084810938;0.0509735374
19843;-0.2988372448;0.0756927316
19844;-0.2675252541;0.0972768599
19845;-0.2324594867;0.1151519131
19846;-0.1912289804;0.1289058385
19847;-0.1348307749;0.1382883794
19848;-0.0682393872;0.1432030769
19849;0.0032044435;0.1436928019
19850;0.0747703482;0.1399206144
19851;0.1537217322;0.1321480064
19852;0.2375560778;0.1207126369
19853;0.3064058351;0.1060075233
19854;0.3418073061;0.0884633293
19855;0.3448286386;0.0685349198
19856;0.3289590136;0.0466927942
19857;0.2967925047;0.0234194018
19858;0.2577898495;-0.0007902601
19859;0.2136600848;-0.0254249208
19860;0.1628162481;-0.0499517910
19861;0.1123691519;-0.0738117066
19862;0.0605182043;-0.0964166634
19863;0.0154423658;-0.1171516129
19864;-0.0299996948;-0.1353820177
19865;-0.0750450148;-0.1504680932
19866;-0.1044038209;-0.1617859363
19867;-0.1163670766;-0.1687549406
19868;-0.1193578906;-0.1708701087
19869;-0.1234778893;-0.1677371651
19870;-0.1385540330;-0.1591078401
19871;-0.1723685415;-0.1449123670
19872;-0.2184514908;-0.1252861684
19873;-0.2579424421;-0.1005879067
19874;-0.2883999145;-0.0714065514
19875;-0.3055818354;-0.0385558340
19876;-0.2994781335;-0.0030553707
19877;-0.2546159246;0.0339012540
19878;-0.1739249855;0.0709901446
19879;-0.0764793847;0.1068102960
19880;0.0234992523;0.1399434515
19881;0.1210974456;0.1690173075
19882;0.2042603839;0.1927686229
19883;0.2606891079;0.2101029360
19884;0.2952360607;0.2201479484
19885;0.2948393200;0.2222981284
19886;0.2604754784;0.2162486327
19887;0.2043214209;0.2020171804
19888;0.1423688467;0.1799529883
19889;0.0843531602;0.1507322902
19890;0.0312204352;0.1153403215
19891;0.0018311106;0.0750399928
19892;-0.0003051851;0.0313278493
19893;0.0103457747;-0.0141216428
19894;0.0215460677;-0.0595219069
19895;0.0194708090;-0.1030479665
19896;0.0032654805;-0.1429151986
19897;-0.0324106571;-0.1774596463
19898;-0.0666219062;-0.2052159198
19899;-0.0965605640;-0.2249884553
19900;-0.1163060396;-0.2359119635
19901;-0.1065401166;-0.2374973068
19902;-0.0751976073;-0.2296597830
19903;-0.0334788049;-0.2127278056
19904;-0.0029297769;-0.1874311341
19905;0.0142521439;-0.1548690348
19906;0.0157475509;-0.1164599113
19907;0.0002136296;-0.0738749750
19908;-0.0329599902;-0.0289593749
19909;-0.0788293100;0.0163551514
19910;-0.1233863338;0.0601416040
19911;-0.1567125462;0.1005683048
19912;-0.1701406903;0.1359840255
19913;-0.1660817286;0.1649931869
19914;-0.1488692892;0.1865171480
19915;-0.1030610065;0.1998383475
19916;-0.0255134739;0.2046250315
19917;0.0598162786;0.2009354638
19918;0.1342509232;0.1892017894
19919;0.1883297220;0.1701950217
19920;0.2172917875;0.1449738321
19921;0.2169560839;0.1148208433
19922;0.1897640919;0.0811708448
19923;0.1417584765;0.0455356939
19924;0.0858485672;0.0094305966
19925;0.0455030976;-0.0256940068
19926;0.0375377667;-0.0585115347
19927;0.0556962798;-0.0878669430
19928;0.0739463485;-0.1128117186
19929;0.0807214576;-0.1326259762
19930;0.0871913816;-0.1468283299
19931;0.0891445662;-0.1551748455
19932;0.0665303507;-0.1576487352
19933;0.0333567309;-0.1544425807
19934;-0.0048219245;-0.1459348213
19935;-0.0440382092;-0.1326621011
19936;-0.0779137547;-0.1152888944
19937;-0.1165196692;-0.0945756753
19938;-0.1604052858;-0.0713467718
19939;-0.2032227546;-0.0464589518
19940;-0.2448500015;-0.0207717056
19941;-0.2656636250;0.0048798997
19942;-0.2665181433;0.0297090377
19943;-0.2526322214;0.0529969992
19944;-0.2250434889;0.0741087060
19945;-0.1849421674;0.0925036588
19946;-0.1353190710;0.1077423753
19947;-0.0885036775;0.1194886448
19948;-0.0383922849;0.1275081874
19949;0.0140690329;0.1316645267
19950;0.0736106449;0.1319130277
19951;0.1324198126;0.1282940980
19952;0.1879634999;0.1209264768
19953;0.2329477828;0.1100013651
19954;0.2701193274;0.0957778843
19955;0.2905667287;0.0785800406
19956;0.2856227302;0.0587950383
19957;0.2591021455;0.0368724743
19958;0.2204657125;0.0133236790
19959;0.1834772790;-0.0112797266
19960;0.1419415876;-0.0363090947
19961;0.0925626392;-0.0610848811
19962;0.0407727287;-0.0848865805
19963;-0.0148930326;-0.1069671786
19964;-0.0603656117;-0.1265724915
19965;-0.0882595294;-0.1429653245
19966;-0.1045869320;-0.1554538803
19967;-0.1147495956;-0.1634233313
19968;-0.1131626331;-0.1663689871
19969;-0.1012604144;-0.1639290786
19970;-0.0981170080;-0.1559148992
19971;-0.1143223365;-0.1423359147
19972;-0.1492049928;-0.1234175148
19973;-0.1885738701;-0.0996093503
19974;-0.2231208228;-0.0715826674
19975;-0.2407910398;-0.0402157242
19976;-0.2307504501;-0.0065671797
19977;-0.1954100162;0.0281617556
19978;-0.1345866268;0.0626747443
19979;-0.0555436872;0.0956348940
19980;0.0238654744;0.1257234910
19981;0.0914334544;0.1516996189
19982;0.1468245491;0.1724573769
19983;0.1830500198;0.1870776700
19984;0.1933652760;0.1948719963
19985;0.1880550554;0.1954162335
19986;0.1640675069;0.1885730437
19987;0.1242408521;0.1745021024
19988;0.0794091617;0.1536578840
19989;0.0469374676;0.1267751745
19990;0.0246284371;0.0948428642
19991;0.0138859218;0.0590669013
19992;0.0178838466;0.0208236160
19993;0.0370189520;-0.0183950364
19994;0.0511795404;-0.0570423921
19995;0.0493789483;-0.0935818479
19996;0.0272530290;-0.1265527995
19997;-0.0161137730;-0.1546347651
19998;-0.0679647206;-0.1767065451
19999;-0.1120944853;-0.1918972989
20000;-0.1308328501;-0.1996266931
20001;-0.1216162603;-0.1996317992
20002;-0.0879848628;-0.1919791502
20003;-0.0355540635;-0.1770612431
20004;0.0167546617;-0.1555776839
20005;0.0453199866;-0.1285020355
20006;0.0463881344;-0.0970361516
20007;0.0170598468;-0.0625543437
20008;-0.0263679922;-0.0265401210
20009;-0.0880764183;0.0094815080
20010;-0.1463057344;0.0440130312
20011;-0.1753288369;0.0756515223
20012;-0.1791131321;0.1031506424
20013;-0.1609546190;0.1254744992
20014;-0.1219214454;0.1418405983
20015;-0.0616473891;0.1517495954
20016;0.0165410321;0.1550002446
20017;0.0950041200;0.1516888130
20018;0.1601306192;0.1421932324
20019;0.2046266060;0.1271433006
20020;0.2153386029;0.1073792116
20021;0.1938230537;0.0839014755
20022;0.1504867702;0.0578157975
20023;0.0997344890;0.0302766523
20024;0.0453810236;0.0024330919
20025;0.0042115543;-0.0246201902
20026;-0.0064394055;-0.0498842916
20027;0.0113223670;-0.0724886804
20028;0.0478530229;-0.0917144810
20029;0.0853297525;-0.1070088039
20030;0.1080050050;-0.1179910313
20031;0.1022675253;-0.1244522767
20032;0.0695516831;-0.1263492973
20033;0.0356151006;-0.1237940069
20034;-0.0059816279;-0.1170395063
20035;-0.0651264992;-0.1064633151
20036;-0.1262855922;-0.0925483322
20037;-0.1735587634;-0.0758619897
20038;-0.2042909024;-0.0570341171
20039;-0.2291940062;-0.0367341370
20040;-0.2529984436;-0.0156483457
20041;-0.2628864406;0.0055418832
20042;-0.2586748863;0.0261801164
20043;-0.2343821528;0.0456523346
20044;-0.1916867580;0.0634012755
